,c1,c2,r1,r2,w1,max_p,utility,inertia,reliability
0,-0.13724987161466373,-1.1165728646463786,0.1300368508279694,1.9063678080486084,0.023437974188286324,2.443833587234421,1.7781299104157535,0.9900000000000014,0.05940000000000015
1,0.2510342306430868,0.9207147564515732,0.1208690649228882,1.7602926858694026,0.8436974946482593,0.6344182455781695,0.6123879820705619,0.9271999999999994,0.8844000000000005
2,0.26446099297384446,-0.41626606652397474,0.10890745855658165,1.8502370489318842,0.8170360129625207,1.1786859556327478,0.8236819442155245,0.9134000000000004,0.7098000000000003
3,0.1685617988680026,0.10012834617468891,0.10770139954577146,1.801563392594295,0.9249978812658499,1.225074146498426,0.9077720636822659,0.9176000000000004,0.6219000000000002
4,0.17625584676375702,-0.23678315480201706,0.11855649128731317,1.8705978135646526,0.8860546990150923,0.7919938157807123,0.7169179041739886,0.9125000000000003,0.7688000000000007
5,0.1664466860261181,-0.1394023022247726,0.09453784162883143,1.6867894871146358,0.8175264795702711,1.7086509517465367,1.2030986278815992,0.9369000000000007,0.42079999999999995
6,0.1688185845961663,-0.24449861735441272,0.09050794686996008,0.921454075327997,0.8718139754396901,2.3717903489672505,1.6038658380045185,0.9765000000000013,0.1515000000000001
7,0.22475752377513697,-0.5040607093023383,0.13969095753393826,1.862388109778341,0.8898777763195457,0.29153848060157095,0.5016478074586721,0.9183999999999998,0.9700000000000006
8,0.25355632942706585,0.4898562522475994,0.11752502299873385,1.5636541076118964,0.9634007591448585,0.5908454367524308,0.6019422445512848,0.8307,0.8971000000000006
9,0.1656316149902373,-0.2826018458405568,0.09279604524486126,1.457636554429988,0.872882571688744,2.0732346272373356,1.4345854047247233,0.9577000000000008,0.26940000000000003
10,0.18011268946853673,-0.25104160362096606,0.10922322932119931,1.4684979620977232,0.742042716696626,1.0934131533347748,0.8666181985569694,0.9337000000000003,0.6637000000000005
11,0.16606553434006324,0.6117792969929029,0.07968106577116214,1.728855464027882,0.6469564785140084,2.22870045925852,1.5219650809524965,0.9661000000000007,0.21150000000000002
12,0.30510164966416475,-0.0317742094279785,0.43457576252565067,1.6308544369608802,0.8279814720307503,0.1840208258139288,0.4511731868369001,0.9900000000000014,1.0000000000000007
13,0.17417676524453285,-0.1569338921830754,0.10334413426311519,1.2382862527397174,0.7978272763489204,1.388438068548111,1.012615988564467,0.9281,0.5559000000000001
14,0.16871202603456303,0.6123543973598198,0.09011735200357143,1.6656377954366377,0.6461860930591865,1.9372966237224163,1.312304442950244,0.9582000000000005,0.34419999999999995
15,0.17357672917969194,-0.251038556725238,0.10029054122375065,1.527967758641338,0.8191326804691663,1.5947959059721755,1.1089340420770255,0.9314000000000002,0.4849
16,0.26171993072456956,-0.45091378893263157,0.11420259288062283,1.5696750722488768,0.9681254231677833,0.8987836193010976,0.7037859170950234,0.8547,0.8077000000000006
