,nfe,epsilon_progress,SBX,PCX,DifferentialEvolution,UNDX,SPX,UM
0,302,13,0.2,0.1,0.1,0.2,0.3,0.1
1,604,18,0.14285714285714285,0.21428571428571427,0.07142857142857142,0.14285714285714285,0.35714285714285715,0.07142857142857142
2,906,21,0.2,0.26666666666666666,0.06666666666666667,0.2,0.2,0.06666666666666667
3,1206,24,0.17647058823529413,0.47058823529411764,0.058823529411764705,0.058823529411764705,0.17647058823529413,0.058823529411764705
4,1508,29,0.17647058823529413,0.47058823529411764,0.058823529411764705,0.058823529411764705,0.17647058823529413,0.058823529411764705
5,1810,33,0.1111111111111111,0.6111111111111112,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.05555555555555555
6,2110,36,0.1111111111111111,0.6111111111111112,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.05555555555555555
7,2412,39,0.0625,0.6875,0.0625,0.0625,0.0625,0.0625
8,2713,42,0.07142857142857142,0.6428571428571429,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142
9,3014,48,0.13333333333333333,0.6,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
10,3316,52,0.15,0.6,0.05,0.05,0.05,0.1
11,3618,55,0.15,0.6,0.05,0.05,0.05,0.1
12,3920,59,0.15789473684210525,0.5263157894736842,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.10526315789473684
13,4222,62,0.14285714285714285,0.6190476190476191,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.047619047619047616
14,4524,70,0.14285714285714285,0.6190476190476191,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.047619047619047616
15,4824,71,0.14285714285714285,0.6190476190476191,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.047619047619047616
16,5126,75,0.13636363636363635,0.6818181818181818,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456
17,5428,78,0.09090909090909091,0.6818181818181818,0.045454545454545456,0.09090909090909091,0.045454545454545456,0.045454545454545456
18,5730,80,0.14285714285714285,0.6190476190476191,0.047619047619047616,0.09523809523809523,0.047619047619047616,0.047619047619047616
19,6032,82,0.14285714285714285,0.6190476190476191,0.047619047619047616,0.09523809523809523,0.047619047619047616,0.047619047619047616
20,6332,83,0.19047619047619047,0.5714285714285714,0.047619047619047616,0.09523809523809523,0.047619047619047616,0.047619047619047616
21,6635,84,0.13636363636363635,0.6363636363636364,0.045454545454545456,0.09090909090909091,0.045454545454545456,0.045454545454545456
22,6938,84,0.13636363636363635,0.6363636363636364,0.045454545454545456,0.09090909090909091,0.045454545454545456,0.045454545454545456
23,7239,84,0.18181818181818182,0.6363636363636364,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456
24,7541,85,0.23809523809523808,0.5714285714285714,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
25,7844,88,0.22727272727272727,0.5909090909090909,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456
26,8146,88,0.22727272727272727,0.5909090909090909,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456
27,8446,88,0.22727272727272727,0.5909090909090909,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456
28,8748,89,0.18181818181818182,0.6363636363636364,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456
29,9051,89,0.18181818181818182,0.6363636363636364,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456
30,9351,90,0.18181818181818182,0.5909090909090909,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.09090909090909091
31,9653,90,0.18181818181818182,0.5909090909090909,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.09090909090909091
32,9954,90,0.18181818181818182,0.5909090909090909,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.09090909090909091
33,10105,91,0.18181818181818182,0.5909090909090909,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.09090909090909091
