,nfe,epsilon_progress,SBX,PCX,DifferentialEvolution,UNDX,SPX,UM
0,1003,20,0.3333333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.25
1,2007,34,0.10526315789473684,0.5263157894736842,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.15789473684210525
2,3014,62,0.045454545454545456,0.6818181818181818,0.09090909090909091,0.045454545454545456,0.045454545454545456,0.09090909090909091
3,4016,68,0.17391304347826086,0.5652173913043478,0.08695652173913043,0.043478260869565216,0.043478260869565216,0.08695652173913043
4,5022,72,0.2608695652173913,0.4782608695652174,0.08695652173913043,0.043478260869565216,0.08695652173913043,0.043478260869565216
5,6027,75,0.43478260869565216,0.34782608695652173,0.043478260869565216,0.043478260869565216,0.08695652173913043,0.043478260869565216
6,7031,76,0.4090909090909091,0.36363636363636365,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.045454545454545456
7,8036,76,0.4090909090909091,0.3181818181818182,0.09090909090909091,0.045454545454545456,0.09090909090909091,0.045454545454545456
8,9042,77,0.391304347826087,0.34782608695652173,0.08695652173913043,0.043478260869565216,0.08695652173913043,0.043478260869565216
9,10048,77,0.391304347826087,0.34782608695652173,0.08695652173913043,0.043478260869565216,0.08695652173913043,0.043478260869565216
10,11058,77,0.43478260869565216,0.34782608695652173,0.08695652173913043,0.043478260869565216,0.043478260869565216,0.043478260869565216
11,12088,77,0.5217391304347826,0.2608695652173913,0.08695652173913043,0.043478260869565216,0.043478260869565216,0.043478260869565216
12,13116,78,0.5217391304347826,0.2608695652173913,0.08695652173913043,0.043478260869565216,0.043478260869565216,0.043478260869565216
13,14144,78,0.5652173913043478,0.21739130434782608,0.08695652173913043,0.043478260869565216,0.043478260869565216,0.043478260869565216
14,15172,79,0.5,0.3181818181818182,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456
15,16200,80,0.5454545454545454,0.2727272727272727,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456
16,17228,80,0.5454545454545454,0.2727272727272727,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456
17,18254,80,0.5454545454545454,0.2727272727272727,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456
18,19283,80,0.5909090909090909,0.22727272727272727,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456
19,20305,80,0.5909090909090909,0.22727272727272727,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456
20,21333,80,0.5909090909090909,0.22727272727272727,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456
21,22363,80,0.5909090909090909,0.22727272727272727,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456
22,23389,80,0.5909090909090909,0.22727272727272727,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456
23,24428,82,0.6521739130434783,0.17391304347826086,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216
24,25463,82,0.5909090909090909,0.18181818181818182,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.045454545454545456
25,26493,82,0.5909090909090909,0.18181818181818182,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.045454545454545456
26,27524,82,0.5909090909090909,0.18181818181818182,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.045454545454545456
27,28558,83,0.5,0.2727272727272727,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.045454545454545456
28,29590,83,0.5,0.2727272727272727,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.045454545454545456
29,30623,84,0.5238095238095238,0.23809523809523808,0.047619047619047616,0.047619047619047616,0.09523809523809523,0.047619047619047616
30,31654,84,0.5238095238095238,0.23809523809523808,0.047619047619047616,0.047619047619047616,0.09523809523809523,0.047619047619047616
31,32688,84,0.5238095238095238,0.23809523809523808,0.047619047619047616,0.047619047619047616,0.09523809523809523,0.047619047619047616
32,33720,84,0.5238095238095238,0.23809523809523808,0.047619047619047616,0.047619047619047616,0.09523809523809523,0.047619047619047616
33,34749,84,0.5238095238095238,0.23809523809523808,0.047619047619047616,0.047619047619047616,0.09523809523809523,0.047619047619047616
34,35778,84,0.5238095238095238,0.23809523809523808,0.047619047619047616,0.047619047619047616,0.09523809523809523,0.047619047619047616
35,36810,84,0.5238095238095238,0.23809523809523808,0.047619047619047616,0.047619047619047616,0.09523809523809523,0.047619047619047616
36,37843,84,0.5238095238095238,0.23809523809523808,0.047619047619047616,0.047619047619047616,0.09523809523809523,0.047619047619047616
37,38873,84,0.5238095238095238,0.23809523809523808,0.047619047619047616,0.047619047619047616,0.09523809523809523,0.047619047619047616
38,39906,84,0.5238095238095238,0.23809523809523808,0.047619047619047616,0.047619047619047616,0.09523809523809523,0.047619047619047616
39,40937,84,0.5238095238095238,0.23809523809523808,0.047619047619047616,0.047619047619047616,0.09523809523809523,0.047619047619047616
40,41967,84,0.47619047619047616,0.2857142857142857,0.047619047619047616,0.047619047619047616,0.09523809523809523,0.047619047619047616
41,42997,84,0.47619047619047616,0.2857142857142857,0.047619047619047616,0.047619047619047616,0.09523809523809523,0.047619047619047616
42,44021,84,0.5238095238095238,0.2857142857142857,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
43,45049,84,0.5238095238095238,0.2857142857142857,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
44,46078,84,0.5238095238095238,0.2857142857142857,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
45,47105,84,0.5238095238095238,0.2857142857142857,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
46,48135,84,0.5238095238095238,0.2857142857142857,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
47,49163,84,0.5238095238095238,0.2857142857142857,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
48,50174,84,0.5238095238095238,0.2857142857142857,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
49,51201,84,0.5238095238095238,0.2857142857142857,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
50,52230,85,0.5714285714285714,0.23809523809523808,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
51,53258,85,0.5714285714285714,0.23809523809523808,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
52,54286,85,0.5714285714285714,0.23809523809523808,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
53,55314,85,0.5714285714285714,0.23809523809523808,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
54,56342,85,0.5714285714285714,0.23809523809523808,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
55,57369,85,0.5714285714285714,0.23809523809523808,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
