,c1,c2,r1,r2,w1,max_p,utility,inertia,reliability
0,0.25442105883614063,-1.2749613577452774,0.8643417456370199,0.6518448427680824,0.08591457871570915,2.443833587234421,1.7781299104157535,0.9900000000000014,0.05940000000000015
1,0.3613077550499188,0.3015866963354947,1.1695928840234904,0.30139123867846984,0.6321583147299971,0.1941543354597156,0.464942662131876,0.9900000000000014,1.0000000000000007
2,0.49432384650166344,0.2613386532104984,1.0173331377947523,0.11820336039729896,0.5750030770142177,0.2615962648507279,0.5015279666306097,0.9644000000000003,0.9905000000000006
3,0.4892477961525825,0.2604318916918161,0.8871194619078611,0.08920898940820561,0.3170672711253761,1.6876662353107112,1.1036131614451596,0.9056000000000002,0.5036000000000002
4,0.4521698092205317,0.16912821057202249,1.1755245941235133,0.08549188312629641,0.4805348973035849,1.7537999361308128,1.2067050476419938,0.9539000000000003,0.4204999999999999
5,0.39690784121321104,0.17668734531487185,1.057012136046227,0.10437938028671129,0.4396958532687823,0.7931553004288159,0.7014743202026295,0.9329999999999997,0.7780000000000006
6,0.4374713670410129,0.2590377665370788,0.7535575302125933,0.08379024615602144,0.6216939214183839,0.9979973683672664,0.7651382747510714,0.9237000000000002,0.7615000000000005
7,0.29932065714653494,0.17449126149047808,0.466680237164423,0.11004820965292184,0.39754238693260946,0.9092770982338033,0.7586565531265577,0.9706000000000008,0.7374000000000006
8,0.316922164983769,0.16646158024781244,0.6475228997521825,0.08226265776632119,0.5195700959869091,1.8225713376799966,1.2557717824492796,0.9579000000000004,0.3833
9,0.014430949083476696,0.1773335390481696,0.8628854315644778,0.0857636807254181,0.568558385123558,1.2527932497566399,0.952632296541592,0.9202000000000001,0.6019000000000003
10,0.027989771222387282,0.17641771729734743,0.8682298935659896,0.08675148144576653,0.5715488070974084,1.1603401909897058,0.9056733881732976,0.9156000000000003,0.6346000000000004
11,-0.26997797694289283,0.17747051764416225,1.4928173972901322,0.11430488660315373,0.3370823057386556,0.9993881277857748,0.8044070694475937,0.9644000000000008,0.7018000000000005
12,0.4507014636764026,0.1795719120761547,1.0147630190367574,0.10674051780311472,0.4221305482985918,0.8195353934220593,0.7099799800980698,0.9639000000000006,0.7748000000000005
13,0.3415912922720215,0.16729496653239603,0.8725047776341843,0.0826686924176875,0.4714747662610892,1.7767429153057424,1.2631193435117534,0.9458000000000005,0.38549999999999995
14,-0.11451682231876979,0.1686062941184424,0.8837302386541527,0.08932914569942446,0.20978333107086472,2.1885969188079266,1.5113699070509665,0.9645000000000008,0.21760000000000007
15,0.4089813224670287,0.1747376884498185,0.9507605398045269,0.07901994093868006,0.6427903880392064,1.7558460618177363,1.1507188140909077,0.9640000000000004,0.4500999999999999
16,0.37285023527576777,0.16629269492939636,0.8089033176099445,0.09170007819696159,0.2560701614221373,1.8906305092028788,1.3015957373206044,0.9529000000000007,0.35309999999999986
17,0.36701554802352787,0.16597352248991845,0.8076081058737069,0.07557595653407181,0.24079239477508832,2.366467352038499,1.6711191847897473,0.9766000000000014,0.11860000000000014
18,0.47497663849760874,0.2609428813613327,0.7269976173450846,0.10804694799283059,0.21755190764973187,0.8433657010655725,0.7049216012183392,0.8809000000000003,0.8115000000000006
19,0.4672184501617236,0.16663168075845303,1.049935202428924,0.09747284205449791,0.3151416462950334,1.6157642082497687,1.1019358830092727,0.9562000000000003,0.4821999999999999
20,0.2625312351604084,0.17040810903130865,0.8217869500966241,0.08422837352297073,0.4649312411647234,1.5485172307212174,1.1084186947763783,0.9278000000000003,0.48940000000000006
21,0.44512523712980023,0.2582238606686206,0.8965771292887835,0.07421053508048542,0.6722326404731738,1.2979328645530672,0.9022555335233738,0.8936999999999999,0.6514000000000004
22,0.40164850390524404,0.17942466526338074,0.9663840659291892,0.11468033393678129,0.30399346264986504,0.5880809864923773,0.60397190129042,0.9290999999999997,0.8524000000000006
23,0.24509045794365553,0.25283283746722235,0.9663015260512966,0.08460227843907521,0.6372210761374364,0.5471348799132896,0.6017900843009232,0.8261000000000002,0.9002000000000007
24,0.35332947554755284,0.1694162004306093,0.9151678096430745,0.06984770682940102,0.49296266023857555,2.308648259099521,1.6132120804963204,0.9704000000000012,0.15130000000000016
25,0.18220689194529754,0.16953889864773058,1.1662616085644417,0.0978401605777091,0.1872835678589708,1.4320643158157804,1.0662559836466061,0.9224000000000008,0.5211000000000001
26,0.3658879922802724,0.1779021943801946,0.718457587152363,0.08931164309952794,0.4754371300503449,1.52920930498557,1.0598275172604594,0.9554,0.5192
27,0.3184007381748402,0.16830754228949688,0.8934427092913383,0.07885809792669085,0.5499534066794405,1.7079185274248774,1.2034747901992544,0.9403000000000004,0.42249999999999993
28,0.4976917628377365,0.26155886688658564,0.5769561674899484,0.11651267004788832,0.16138486655775006,1.0662025439153107,0.7648911770148094,0.9653000000000006,0.7535000000000005
29,0.3138293389813206,0.20314465625492628,1.0666700353968726,0.15146502094487677,0.80106840259919,0.14710352964156048,0.38128154084552096,0.9900000000000014,1.0000000000000007
30,0.38926758830983554,0.17962920277756642,0.8615304447006903,0.11846670993989314,0.10204385452029957,0.6574468151082717,0.653898492389323,0.9042000000000004,0.8199000000000006
31,0.4648198320745766,0.1749731996423003,0.9314692445031262,0.10435005911576839,0.26738700127209647,1.4130756185515927,1.0086278428801407,0.9569,0.5556
32,0.4279457894831356,0.177282890021358,0.8633663255109971,0.11738155101628885,0.11342277357715312,0.8627341995556393,0.7513918024069595,0.9152000000000006,0.7457000000000005
33,0.5658453914070866,0.25916538518219406,1.0054801229115171,0.09607423091885813,0.40701086572449496,1.5387721599776965,0.9504053041410709,0.9600000000000007,0.6003000000000004
34,0.5218788288595752,0.17510196695981228,1.0125983413912345,0.11201714784406312,0.18337134687086987,1.2066555618334887,0.9060621029322832,0.9535000000000003,0.6288000000000004
35,0.5073475433845444,0.16736209004041744,1.0516702636006015,0.10018668556818675,0.19507321221207197,1.7081912209982995,1.1640157001186184,0.9541000000000002,0.4416999999999998
36,0.5953378861470314,0.24929595804027396,0.7567978789798157,0.12119386031175311,0.10876178650958478,0.7465571493522299,0.6528813659760472,0.9538000000000003,0.8509000000000004
37,0.5466619107195799,0.26099678672472737,0.8487230728806224,0.1111784787062223,0.21689699240148413,0.8656650971892106,0.7023558495614252,0.9228000000000001,0.8103000000000006
38,0.5264812572398466,0.2595454462384593,0.9261169829307389,0.09469605447126951,0.37962652198612007,1.316283696588257,0.9066421990003077,0.9285000000000002,0.6505000000000005
